0,2.1679e+10,1.5543e+10,0,0
1,2.1678e+10,1.5542e+10,1.5593e+06,9.2727e+05
2,2.1649e+10,1.5528e+10,3.0199e+07,1.4677e+07
3,2.1646e+10,1.5527e+10,3.3528e+07,1.5959e+07
4,2.1642e+10,1.5525e+10,3.6718e+07,1.7217e+07
5,2.1639e+10,1.5524e+10,3.9767e+07,1.8439e+07
6,2.1636e+10,1.5523e+10,4.2684e+07,1.9623e+07
7,2.1634e+10,1.5522e+10,4.548e+07,2.0767e+07
8,2.1631e+10,1.5521e+10,4.8166e+07,2.1874e+07
9,2.1628e+10,1.552e+10,5.0754e+07,2.2946e+07
10,2.1626e+10,1.5519e+10,5.3249e+07,2.3983e+07
15,2.1615e+10,1.5514e+10,6.4647e+07,2.8763e+07
20,2.1604e+10,1.551e+10,7.4704e+07,3.3013e+07
25,2.1595e+10,1.5506e+10,8.3819e+07,3.688e+07
30,2.1587e+10,1.5502e+10,9.2232e+07,4.0456e+07
35,2.1579e+10,1.5499e+10,1.0008e+08,4.379e+07
40,2.1572e+10,1.5496e+10,1.0746e+08,4.6925e+07
45,2.1565e+10,1.5493e+10,1.1446e+08,4.9895e+07
50,2.1558e+10,1.549e+10,1.2114e+08,5.2725e+07
55,2.1552e+10,1.5487e+10,1.2754e+08,5.543e+07
60,2.1545e+10,1.5485e+10,1.3369e+08,5.8025e+07
65,2.154e+10,1.5482e+10,1.3961e+08,6.0516e+07
70,2.1534e+10,1.548e+10,1.4535e+08,6.2925e+07
75,2.1528e+10,1.5477e+10,1.509e+08,6.5253e+07
80,2.1523e+10,1.5475e+10,1.5631e+08,6.7516e+07
85,2.1518e+10,1.5473e+10,1.6158e+08,6.9712e+07
90,2.1512e+10,1.5471e+10,1.6671e+08,7.1855e+07
95,2.1507e+10,1.5469e+10,1.7173e+08,7.3942e+07
100,2.1503e+10,1.5467e+10,1.7664e+08,7.5981e+07
150,2.1458e+10,1.5448e+10,2.2118e+08,9.435e+07
200,2.1419e+10,1.5432e+10,2.6045e+08,1.1052e+08
250,2.1383e+10,1.5417e+10,2.9657e+08,1.2554e+08
300,2.1349e+10,1.5403e+10,3.3057e+08,1.3992e+08
350,2.1316e+10,1.5389e+10,3.6285e+08,1.5383e+08
400,2.1286e+10,1.5375e+10,3.9363e+08,1.6731e+08
450,2.1256e+10,1.5362e+10,4.2309e+08,1.8042e+08
500,2.1228e+10,1.5349e+10,4.5135e+08,1.9317e+08
550,2.1201e+10,1.5337e+10,4.7848e+08,2.0556e+08
600,2.1175e+10,1.5325e+10,5.0455e+08,2.1757e+08
650,2.115e+10,1.5313e+10,5.2962e+08,2.2922e+08
700,2.1125e+10,1.5302e+10,5.5375e+08,2.405e+08
750,2.1102e+10,1.5291e+10,5.7703e+08,2.5144e+08
800,2.108e+10,1.5281e+10,5.9948e+08,2.6203e+08
850,2.1058e+10,1.527e+10,6.2121e+08,2.7232e+08
900,2.1037e+10,1.526e+10,6.422e+08,2.8228e+08
950,2.1017e+10,1.5251e+10,6.6256e+08,2.9197e+08
1000,2.0997e+10,1.5241e+10,6.8228e+08,3.0135e+08
1050,2.0978e+10,1.5232e+10,7.0144e+08,3.1048e+08
1100,2.0959e+10,1.5223e+10,7.2003e+08,3.1933e+08
1150,2.0941e+10,1.5215e+10,7.3811e+08,3.2795e+08
1200,2.0923e+10,1.5206e+10,7.5569e+08,3.3631e+08
1250,2.0906e+10,1.5198e+10,7.7281e+08,3.4445e+08
