0,2.9403e+10,1.9176e+10,0,0
1,2.9402e+10,1.9175e+10,1.7918e+06,9.3697e+05
2,2.9369e+10,1.9162e+10,3.4441e+07,1.4377e+07
3,2.9366e+10,1.9161e+10,3.7453e+07,1.5311e+07
4,2.9363e+10,1.916e+10,4.0374e+07,1.624e+07
5,2.936e+10,1.9159e+10,4.3197e+07,1.7154e+07
6,2.9357e+10,1.9158e+10,4.5926e+07,1.8052e+07
7,2.9355e+10,1.9157e+10,4.8567e+07,1.8929e+07
8,2.9352e+10,1.9156e+10,5.1124e+07,1.9787e+07
9,2.935e+10,1.9155e+10,5.3603e+07,2.0624e+07
10,2.9347e+10,1.9155e+10,5.6009e+07,2.1442e+07
15,2.9336e+10,1.9151e+10,6.7116e+07,2.5259e+07
20,2.9326e+10,1.9147e+10,7.7043e+07,2.8713e+07
25,2.9317e+10,1.9144e+10,8.6102e+07,3.1885e+07
30,2.9309e+10,1.9141e+10,9.4499e+07,3.4838e+07
35,2.9301e+10,1.9138e+10,1.0237e+08,3.7612e+07
40,2.9294e+10,1.9136e+10,1.098e+08,4.0236e+07
45,2.9287e+10,1.9133e+10,1.1685e+08,4.2725e+07
50,2.928e+10,1.9131e+10,1.2359e+08,4.5102e+07
55,2.9273e+10,1.9129e+10,1.3006e+08,4.7381e+07
60,2.9267e+10,1.9126e+10,1.3627e+08,4.9572e+07
65,2.9261e+10,1.9124e+10,1.4228e+08,5.1686e+07
70,2.9255e+10,1.9122e+10,1.481e+08,5.373e+07
75,2.925e+10,1.912e+10,1.5373e+08,5.5707e+07
80,2.9244e+10,1.9118e+10,1.5921e+08,5.7622e+07
85,2.9239e+10,1.9116e+10,1.6454e+08,5.9484e+07
90,2.9234e+10,1.9115e+10,1.6974e+08,6.1298e+07
95,2.9229e+10,1.9113e+10,1.7481e+08,6.3063e+07
100,2.9224e+10,1.9111e+10,1.7978e+08,6.4792e+07
150,2.9179e+10,1.9096e+10,2.2469e+08,8.0264e+07
200,2.914e+10,1.9082e+10,2.637e+08,9.3511e+07
250,2.9104e+10,1.9071e+10,2.9903e+08,1.0538e+08
300,2.9072e+10,1.906e+10,3.3176e+08,1.163e+08
350,2.9041e+10,1.9049e+10,3.6264e+08,1.2657e+08
400,2.9011e+10,1.904e+10,3.9211e+08,1.3639e+08
450,2.8983e+10,1.903e+10,4.2043e+08,1.4586e+08
500,2.8956e+10,1.9021e+10,4.4778e+08,1.5505e+08
550,2.8929e+10,1.9012e+10,4.7433e+08,1.6404e+08
600,2.8903e+10,1.9003e+10,5.0018e+08,1.7286e+08
650,2.8878e+10,1.8994e+10,5.254e+08,1.8154e+08
700,2.8853e+10,1.8986e+10,5.5003e+08,1.9009e+08
750,2.8829e+10,1.8977e+10,5.7412e+08,1.9852e+08
800,2.8806e+10,1.8969e+10,5.9768e+08,2.0682e+08
850,2.8783e+10,1.8961e+10,6.2074e+08,2.15e+08
900,2.876e+10,1.8953e+10,6.4333e+08,2.2308e+08
950,2.8738e+10,1.8945e+10,6.6549e+08,2.3105e+08
1000,2.8716e+10,1.8937e+10,6.8721e+08,2.3891e+08
1050,2.8695e+10,1.8929e+10,7.0854e+08,2.4667e+08
1100,2.8674e+10,1.8922e+10,7.2948e+08,2.5434e+08
1150,2.8653e+10,1.8914e+10,7.5004e+08,2.6189e+08
1200,2.8633e+10,1.8907e+10,7.7025e+08,2.6936e+08
1250,2.8613e+10,1.8899e+10,7.901e+08,2.7672e+08
1300,2.8594e+10,1.8892e+10,8.0961e+08,2.8398e+08
1350,2.8575e+10,1.8885e+10,8.288e+08,2.9115e+08
1400,2.8556e+10,1.8878e+10,8.4767e+08,2.9822e+08
1450,2.8537e+10,1.8871e+10,8.6623e+08,3.0519e+08
1500,2.8519e+10,1.8864e+10,8.8449e+08,3.1207e+08
1550,2.8501e+10,1.8857e+10,9.0246e+08,3.1885e+08
1600,2.8483e+10,1.885e+10,9.2015e+08,3.2555e+08
1650,2.8466e+10,1.8844e+10,9.3758e+08,3.3215e+08
1700,2.8449e+10,1.8837e+10,9.5477e+08,3.3868e+08
1750,2.8432e+10,1.8831e+10,9.7171e+08,3.4512e+08
1800,2.8415e+10,1.8824e+10,9.8838e+08,3.5147e+08
1850,2.8399e+10,1.8818e+10,1.0048e+09,3.5775e+08
1900,2.8382e+10,1.8812e+10,1.0211e+09,3.6394e+08
1950,2.8366e+10,1.8806e+10,1.0371e+09,3.7008e+08
2000,2.8351e+10,1.88e+10,1.0529e+09,3.7613e+08
