0,1.775e+11,4.7967e+10,0,0
1,1.5957e+11,4.6389e+10,1.793e+10,1.5781e+09
2,1.5956e+11,4.6388e+10,1.794e+10,1.5787e+09
3,1.5954e+11,4.6387e+10,1.7954e+10,1.5794e+09
4,1.5953e+11,4.6387e+10,1.7969e+10,1.5802e+09
5,1.5951e+11,4.6386e+10,1.7986e+10,1.5812e+09
6,1.5949e+11,4.6385e+10,1.8002e+10,1.5821e+09
7,1.5948e+11,4.6384e+10,1.8019e+10,1.583e+09
8,1.5946e+11,4.6383e+10,1.8035e+10,1.584e+09
9,1.5945e+11,4.6382e+10,1.8051e+10,1.5849e+09
10,1.5943e+11,4.6381e+10,1.8067e+10,1.5858e+09
15,1.5936e+11,4.6377e+10,1.8138e+10,1.5901e+09
20,1.5929e+11,4.6373e+10,1.8202e+10,1.5941e+09
25,1.5924e+11,4.6369e+10,1.826e+10,1.5978e+09
30,1.5918e+11,4.6366e+10,1.8313e+10,1.6012e+09
35,1.5913e+11,4.6362e+10,1.8363e+10,1.6045e+09
40,1.5909e+11,4.6359e+10,1.8411e+10,1.6075e+09
45,1.5904e+11,4.6356e+10,1.8455e+10,1.6105e+09
50,1.59e+11,4.6353e+10,1.8498e+10,1.6133e+09
55,1.5896e+11,4.6351e+10,1.8539e+10,1.616e+09
60,1.5892e+11,4.6348e+10,1.8578e+10,1.6187e+09
65,1.5888e+11,4.6346e+10,1.8615e+10,1.6212e+09
70,1.5884e+11,4.6343e+10,1.8652e+10,1.6237e+09
75,1.5881e+11,4.6341e+10,1.8687e+10,1.626e+09
80,1.5878e+11,4.6338e+10,1.8721e+10,1.6284e+09
85,1.5874e+11,4.6336e+10,1.8754e+10,1.6306e+09
90,1.5871e+11,4.6334e+10,1.8786e+10,1.6328e+09
95,1.5868e+11,4.6332e+10,1.8818e+10,1.6349e+09
100,1.5865e+11,4.633e+10,1.8848e+10,1.637e+09
150,1.5838e+11,4.6311e+10,1.9121e+10,1.6558e+09
200,1.5814e+11,4.6295e+10,1.9352e+10,1.6718e+09
250,1.5794e+11,4.6281e+10,1.9556e+10,1.686e+09
300,1.5776e+11,4.6268e+10,1.974e+10,1.6988e+09
350,1.5759e+11,4.6256e+10,1.9909e+10,1.7107e+09
400,1.5743e+11,4.6245e+10,2.0067e+10,1.7217e+09
450,1.5728e+11,4.6235e+10,2.0215e+10,1.732e+09
500,1.5714e+11,4.6225e+10,2.0355e+10,1.7418e+09
550,1.5701e+11,4.6216e+10,2.0489e+10,1.7511e+09
600,1.5688e+11,4.6207e+10,2.0616e+10,1.7601e+09
650,1.5676e+11,4.6198e+10,2.0738e+10,1.7686e+09
700,1.5664e+11,4.619e+10,2.0856e+10,1.7769e+09
750,1.5653e+11,4.6182e+10,2.0969e+10,1.7848e+09
800,1.5642e+11,4.6174e+10,2.1078e+10,1.7925e+09
850,1.5631e+11,4.6167e+10,2.1184e+10,1.7999e+09
900,1.5621e+11,4.616e+10,2.1287e+10,1.8071e+09
950,1.5611e+11,4.6153e+10,2.1388e+10,1.8142e+09
1000,1.5601e+11,4.6146e+10,2.1486e+10,1.821e+09
1500,1.5514e+11,4.6085e+10,2.2352e+10,1.8819e+09
2000,1.5441e+11,4.6034e+10,2.3082e+10,1.9331e+09
2500,1.5377e+11,4.5988e+10,2.3726e+10,1.9783e+09
3000,1.5319e+11,4.5948e+10,2.4308e+10,2.0192e+09
3500,1.5265e+11,4.591e+10,2.4844e+10,2.0567e+09
4000,1.5215e+11,4.5875e+10,2.5345e+10,2.0919e+09
4500,1.5168e+11,4.5842e+10,2.5821e+10,2.1252e+09
5000,1.5122e+11,4.581e+10,2.6277e+10,2.157e+09
5500,1.5078e+11,4.5779e+10,2.6719e+10,2.1877e+09
6000,1.5035e+11,4.5749e+10,2.7148e+10,2.2173e+09
6500,1.4992e+11,4.572e+10,2.7572e+10,2.2464e+09
7000,1.4951e+11,4.5692e+10,2.7989e+10,2.2749e+09
7500,1.4909e+11,4.5664e+10,2.8403e+10,2.303e+09
8000,1.4868e+11,4.5636e+10,2.8815e+10,2.3309e+09
8500,1.4827e+11,4.5608e+10,2.9226e+10,2.3585e+09
9000,1.4786e+11,4.5581e+10,2.9635e+10,2.3859e+09
9500,1.4745e+11,4.5554e+10,3.0044e+10,2.4131e+09
10000,1.4705e+11,4.5527e+10,3.0451e+10,2.4402e+09
10000,1.4705e+11,4.5527e+10,3.0451e+10,2.4402e+09
11000,1.4623e+11,4.5473e+10,3.1263e+10,2.494e+09
12000,1.4543e+11,4.542e+10,3.2068e+10,2.5473e+09
13000,1.4463e+11,4.5367e+10,3.2869e+10,2.6002e+09
14000,1.4383e+11,4.5314e+10,3.3662e+10,2.6527e+09
15000,1.4305e+11,4.5262e+10,3.4446e+10,2.7049e+09
16000,1.4227e+11,4.521e+10,3.5221e+10,2.7567e+09
17000,1.4151e+11,4.5159e+10,3.5985e+10,2.8083e+09
18000,1.4076e+11,4.5107e+10,3.6738e+10,2.8594e+09
19000,1.4002e+11,4.5057e+10,3.7478e+10,2.9101e+09
20000,1.3929e+11,4.5006e+10,3.8206e+10,2.9605e+09
