0,7.5526e+10,6.2573e+10,0,0
1,7.1858e+10,6.054e+10,3.668e+09,2.0328e+09
2,7.1844e+10,6.0534e+10,3.6812e+09,2.0385e+09
3,7.183e+10,6.0528e+10,3.6955e+09,2.0449e+09
4,7.1817e+10,6.0522e+10,3.7082e+09,2.0507e+09
5,7.1806e+10,6.0517e+10,3.7197e+09,2.056e+09
6,7.1795e+10,6.0512e+10,3.7302e+09,2.0609e+09
7,7.1786e+10,6.0507e+10,3.74e+09,2.0655e+09
8,7.1776e+10,6.0503e+10,3.7492e+09,2.0699e+09
9,7.1768e+10,6.0499e+10,3.7579e+09,2.074e+09
10,7.1759e+10,6.0495e+10,3.7662e+09,2.078e+09
15,7.1723e+10,6.0477e+10,3.8028e+09,2.0956e+09
20,7.1692e+10,6.0462e+10,3.834e+09,2.1107e+09
25,7.1664e+10,6.0449e+10,3.8616e+09,2.1242e+09
30,7.1639e+10,6.0436e+10,3.8865e+09,2.1364e+09
35,7.1616e+10,6.0425e+10,3.9095e+09,2.1476e+09
40,7.1595e+10,6.0415e+10,3.9308e+09,2.158e+09
45,7.1575e+10,6.0405e+10,3.9509e+09,2.1679e+09
50,7.1556e+10,6.0395e+10,3.9699e+09,2.1772e+09
55,7.1538e+10,6.0387e+10,3.988e+09,2.1861e+09
60,7.152e+10,6.0378e+10,4.0052e+09,2.1946e+09
65,7.1504e+10,6.037e+10,4.0217e+09,2.2027e+09
70,7.1488e+10,6.0362e+10,4.0376e+09,2.2105e+09
75,7.1473e+10,6.0355e+10,4.0529e+09,2.218e+09
80,7.1458e+10,6.0347e+10,4.0678e+09,2.2253e+09
85,7.1443e+10,6.034e+10,4.0822e+09,2.2324e+09
90,7.1429e+10,6.0333e+10,4.0961e+09,2.2392e+09
95,7.1416e+10,6.0327e+10,4.1097e+09,2.2459e+09
100,7.1403e+10,6.032e+10,4.123e+09,2.2524e+09
150,7.1285e+10,6.0263e+10,4.2402e+09,2.3102e+09
200,7.1187e+10,6.0214e+10,4.3391e+09,2.3589e+09
250,7.11e+10,6.0171e+10,4.426e+09,2.4017e+09
300,7.1021e+10,6.0132e+10,4.5045e+09,2.4404e+09
350,7.0949e+10,6.0097e+10,4.5768e+09,2.476e+09
400,7.0882e+10,6.0063e+10,4.6441e+09,2.5092e+09
450,7.0818e+10,6.0032e+10,4.7073e+09,2.5403e+09
500,7.0759e+10,6.0003e+10,4.7669e+09,2.5697e+09
550,7.0702e+10,5.9975e+10,4.8237e+09,2.5977e+09
600,7.0648e+10,5.9948e+10,4.8779e+09,2.6244e+09
650,7.0595e+10,5.9923e+10,4.9301e+09,2.6501e+09
700,7.0545e+10,5.9898e+10,4.9805e+09,2.6749e+09
750,7.0496e+10,5.9874e+10,5.0293e+09,2.699e+09
800,7.0449e+10,5.985e+10,5.0767e+09,2.7223e+09
850,7.0403e+10,5.9828e+10,5.1229e+09,2.745e+09
900,7.0358e+10,5.9805e+10,5.1681e+09,2.7672e+09
950,7.0313e+10,5.9784e+10,5.2123e+09,2.7889e+09
1000,7.027e+10,5.9763e+10,5.2557e+09,2.8102e+09
1500,6.9859e+10,5.9563e+10,5.6671e+09,3.0098e+09
2000,6.9463e+10,5.9374e+10,6.0623e+09,3.1991e+09
2500,6.9076e+10,5.9189e+10,6.4495e+09,3.3837e+09
3000,6.8697e+10,5.9008e+10,6.8282e+09,3.5651e+09
3500,6.833e+10,5.883e+10,7.1957e+09,3.7431e+09
4000,6.7975e+10,5.8655e+10,7.5506e+09,3.9173e+09
4500,6.7633e+10,5.8485e+10,7.8924e+09,4.0878e+09
5000,6.7304e+10,5.8318e+10,8.2211e+09,4.2544e+09
5500,6.6989e+10,5.8156e+10,8.5365e+09,4.417e+09
6000,6.6687e+10,5.7997e+10,8.8389e+09,4.5755e+09
6500,6.6397e+10,5.7843e+10,9.1287e+09,4.7296e+09
7000,6.6119e+10,5.7693e+10,9.4062e+09,4.8794e+09
7500,6.5854e+10,5.7548e+10,9.6719e+09,5.0248e+09
8000,6.56e+10,5.7407e+10,9.9258e+09,5.1657e+09
8500,6.5357e+10,5.7271e+10,1.0169e+10,5.302e+09
9000,6.5125e+10,5.7139e+10,1.0401e+10,5.4339e+09
9500,6.4903e+10,5.7011e+10,1.0622e+10,5.5612e+09
10000,6.4692e+10,5.6889e+10,1.0834e+10,5.684e+09
10000,6.4692e+10,5.6889e+10,1.0834e+10,5.684e+09
11000,6.4297e+10,5.6656e+10,1.1228e+10,5.9164e+09
12000,6.3939e+10,5.6441e+10,1.1587e+10,6.1313e+09
13000,6.3613e+10,5.6243e+10,1.1913e+10,6.3295e+09
14000,6.3318e+10,5.6061e+10,1.2208e+10,6.5116e+09
15000,6.3051e+10,5.5894e+10,1.2475e+10,6.6783e+09
16000,6.281e+10,5.5742e+10,1.2716e+10,6.8305e+09
17000,6.2593e+10,5.5604e+10,1.2933e+10,6.9689e+09
18000,6.2397e+10,5.5478e+10,1.3129e+10,7.0947e+09
19000,6.2221e+10,5.5364e+10,1.3304e+10,7.2084e+09
20000,6.2063e+10,5.5261e+10,1.3463e+10,7.3116e+09
