0,7.6256e+10,6.3303e+10,0,0
1,7.2538e+10,6.122e+10,3.7178e+09,2.0826e+09
2,7.2526e+10,6.1215e+10,3.7302e+09,2.088e+09
3,7.2512e+10,6.1209e+10,3.7439e+09,2.0942e+09
4,7.25e+10,6.1203e+10,3.7561e+09,2.0998e+09
5,7.2489e+10,6.1198e+10,3.7672e+09,2.105e+09
6,7.2479e+10,6.1193e+10,3.7774e+09,2.1099e+09
7,7.2469e+10,6.1189e+10,3.787e+09,2.1144e+09
8,7.246e+10,6.1184e+10,3.7959e+09,2.1187e+09
9,7.2452e+10,6.118e+10,3.8044e+09,2.1227e+09
10,7.2444e+10,6.1176e+10,3.8124e+09,2.1266e+09
15,7.2408e+10,6.1159e+10,3.8481e+09,2.144e+09
20,7.2378e+10,6.1144e+10,3.8785e+09,2.1589e+09
25,7.2351e+10,6.1131e+10,3.9054e+09,2.1722e+09
30,7.2326e+10,6.1119e+10,3.9298e+09,2.1843e+09
35,7.2304e+10,6.1108e+10,3.9523e+09,2.1954e+09
40,7.2283e+10,6.1097e+10,3.9732e+09,2.2058e+09
45,7.2263e+10,6.1088e+10,3.9928e+09,2.2155e+09
50,7.2245e+10,6.1078e+10,4.0114e+09,2.2248e+09
55,7.2227e+10,6.107e+10,4.0291e+09,2.2335e+09
60,7.221e+10,6.1061e+10,4.046e+09,2.2419e+09
65,7.2194e+10,6.1053e+10,4.0621e+09,2.25e+09
70,7.2178e+10,6.1045e+10,4.0777e+09,2.2577e+09
75,7.2163e+10,6.1038e+10,4.0927e+09,2.2652e+09
80,7.2149e+10,6.1031e+10,4.1072e+09,2.2724e+09
85,7.2135e+10,6.1024e+10,4.1213e+09,2.2794e+09
90,7.2121e+10,6.1017e+10,4.135e+09,2.2862e+09
95,7.2108e+10,6.101e+10,4.1483e+09,2.2929e+09
100,7.2095e+10,6.1004e+10,4.1613e+09,2.2993e+09
150,7.198e+10,6.0947e+10,4.2761e+09,2.3565e+09
200,7.1883e+10,6.0898e+10,4.3728e+09,2.4048e+09
250,7.1798e+10,6.0856e+10,4.458e+09,2.4473e+09
300,7.1721e+10,6.0817e+10,4.5349e+09,2.4857e+09
350,7.165e+10,6.0782e+10,4.6056e+09,2.521e+09
400,7.1584e+10,6.0749e+10,4.6715e+09,2.5539e+09
450,7.1523e+10,6.0718e+10,4.7334e+09,2.5848e+09
500,7.1464e+10,6.0689e+10,4.7918e+09,2.6139e+09
550,7.1409e+10,6.0661e+10,4.8473e+09,2.6417e+09
600,7.1356e+10,6.0635e+10,4.9004e+09,2.6681e+09
650,7.1305e+10,6.0609e+10,4.9515e+09,2.6936e+09
700,7.1255e+10,6.0585e+10,5.0007e+09,2.7182e+09
750,7.1208e+10,6.0561e+10,5.0483e+09,2.7419e+09
800,7.1162e+10,6.0538e+10,5.0945e+09,2.765e+09
850,7.1117e+10,6.0516e+10,5.1395e+09,2.7874e+09
900,7.1073e+10,6.0494e+10,5.1834e+09,2.8092e+09
950,7.103e+10,6.0472e+10,5.2263e+09,2.8306e+09
1000,7.0988e+10,6.0452e+10,5.2683e+09,2.8515e+09
1500,7.0593e+10,6.0257e+10,5.663e+09,3.046e+09
2000,7.0217e+10,6.0074e+10,6.0391e+09,3.2289e+09
2500,6.9848e+10,5.9896e+10,6.4076e+09,3.4069e+09
3000,6.9487e+10,5.9721e+10,6.7695e+09,3.5822e+09
3500,6.9134e+10,5.9549e+10,7.122e+09,3.7543e+09
4000,6.8792e+10,5.938e+10,7.4639e+09,3.9231e+09
4500,6.8462e+10,5.9215e+10,7.7945e+09,4.0886e+09
5000,6.8143e+10,5.9052e+10,8.1135e+09,4.2506e+09
5500,6.7835e+10,5.8894e+10,8.4207e+09,4.4092e+09
6000,6.754e+10,5.8739e+10,8.7163e+09,4.5641e+09
6500,6.7255e+10,5.8588e+10,9.0005e+09,4.7152e+09
7000,6.6982e+10,5.8441e+10,9.2736e+09,4.8624e+09
7500,6.672e+10,5.8297e+10,9.536e+09,5.0058e+09
8000,6.6468e+10,5.8158e+10,9.7878e+09,5.1451e+09
8500,6.6227e+10,5.8023e+10,1.0029e+10,5.2803e+09
9000,6.5995e+10,5.7891e+10,1.0261e+10,5.4116e+09
9500,6.5773e+10,5.7764e+10,1.0483e+10,5.5388e+09
10000,6.556e+10,5.7641e+10,1.0696e+10,5.6619e+09
10000,6.556e+10,5.7641e+10,1.0696e+10,5.6619e+09
11000,6.5161e+10,5.7407e+10,1.1095e+10,5.8962e+09
12000,6.4796e+10,5.7189e+10,1.146e+10,6.1144e+09
13000,6.4462e+10,5.6986e+10,1.1794e+10,6.3172e+09
14000,6.4156e+10,5.6798e+10,1.21e+10,6.5051e+09
15000,6.3878e+10,5.6625e+10,1.2378e+10,6.6785e+09
16000,6.3625e+10,5.6465e+10,1.2631e+10,6.8382e+09
17000,6.3395e+10,5.6318e+10,1.2861e+10,6.9846e+09
18000,6.3185e+10,5.6184e+10,1.3071e+10,7.119e+09
19000,6.2996e+10,5.6062e+10,1.326e+10,7.2416e+09
20000,6.2824e+10,5.5949e+10,1.3432e+10,7.3537e+09
