0,1.684e+10,8.6581e+09,0,0
1,1.6839e+10,8.6576e+09,1.3122e+06,4.6954e+05
2,1.681e+10,8.6504e+09,2.9896e+07,7.6891e+06
3,1.6805e+10,8.6494e+09,3.4906e+07,8.6576e+06
4,1.6801e+10,8.6485e+09,3.9542e+07,9.585e+06
5,1.6796e+10,8.6476e+09,4.3854e+07,1.0466e+07
6,1.6792e+10,8.6468e+09,4.7896e+07,1.1303e+07
7,1.6788e+10,8.646e+09,5.1709e+07,1.2101e+07
8,1.6785e+10,8.6452e+09,5.5328e+07,1.2863e+07
9,1.6781e+10,8.6445e+09,5.8779e+07,1.3594e+07
10,1.6778e+10,8.6438e+09,6.2087e+07,1.4297e+07
15,1.6763e+10,8.6406e+09,7.6971e+07,1.7487e+07
20,1.675e+10,8.6378e+09,8.9919e+07,2.0278e+07
25,1.6739e+10,8.6353e+09,1.0156e+08,2.2787e+07
30,1.6728e+10,8.633e+09,1.1223e+08,2.5082e+07
35,1.6718e+10,8.6309e+09,1.2217e+08,2.7213e+07
40,1.6709e+10,8.6289e+09,1.3152e+08,2.9208e+07
45,1.67e+10,8.627e+09,1.4037e+08,3.1088e+07
50,1.6691e+10,8.6252e+09,1.4882e+08,3.2872e+07
55,1.6683e+10,8.6235e+09,1.5692e+08,3.4576e+07
60,1.6675e+10,8.6219e+09,1.6472e+08,3.621e+07
65,1.6668e+10,8.6203e+09,1.7226e+08,3.7785e+07
70,1.666e+10,8.6188e+09,1.7957e+08,3.9306e+07
75,1.6653e+10,8.6173e+09,1.8668e+08,4.0779e+07
80,1.6646e+10,8.6159e+09,1.9358e+08,4.2206e+07
85,1.664e+10,8.6145e+09,2.0033e+08,4.3597e+07
90,1.6633e+10,8.6131e+09,2.0693e+08,4.4955e+07
95,1.6627e+10,8.6118e+09,2.1338e+08,4.6282e+07
100,1.662e+10,8.6105e+09,2.1973e+08,4.7587e+07
150,1.6562e+10,8.5984e+09,2.7798e+08,5.9636e+07
200,1.651e+10,8.5874e+09,3.299e+08,7.0713e+07
250,1.6463e+10,8.5768e+09,3.7741e+08,8.1259e+07
300,1.6419e+10,8.5667e+09,4.2131e+08,9.1354e+07
350,1.6378e+10,8.557e+09,4.6215e+08,1.0103e+08
400,1.634e+10,8.5478e+09,5.0033e+08,1.1029e+08
450,1.6304e+10,8.5389e+09,5.3614e+08,1.1912e+08
500,1.627e+10,8.5305e+09,5.6986e+08,1.2753e+08
550,1.6238e+10,8.5225e+09,6.0172e+08,1.3556e+08
600,1.6208e+10,8.5148e+09,6.3197e+08,1.4322e+08
650,1.6179e+10,8.5075e+09,6.6076e+08,1.5054e+08
700,1.6152e+10,8.5005e+09,6.8823e+08,1.5753e+08
750,1.6126e+10,8.4938e+09,7.1454e+08,1.6423e+08
800,1.61e+10,8.4874e+09,7.3978e+08,1.7065e+08
850,1.6076e+10,8.4813e+09,7.6403e+08,1.7681e+08
900,1.6053e+10,8.4753e+09,7.8742e+08,1.8273e+08
950,1.603e+10,8.4696e+09,8.1001e+08,1.8844e+08
1000,1.6008e+10,8.4641e+09,8.3187e+08,1.9395e+08
1050,1.5987e+10,8.4588e+09,8.5309e+08,1.9928e+08
1100,1.5966e+10,8.4536e+09,8.7368e+08,2.0444e+08
1150,1.5946e+10,8.4486e+09,8.9372e+08,2.0945e+08
