0,4.527e+10,3.2317e+10,0,0
1,4.3378e+10,3.206e+10,1.8924e+09,2.5727e+08
2,4.3362e+10,3.2059e+10,1.9079e+09,2.5854e+08
3,4.3349e+10,3.2057e+10,1.9215e+09,2.5975e+08
4,4.3337e+10,3.2056e+10,1.9328e+09,2.6081e+08
5,4.3327e+10,3.2055e+10,1.9426e+09,2.6176e+08
6,4.3319e+10,3.2054e+10,1.9515e+09,2.6263e+08
7,4.331e+10,3.2054e+10,1.9597e+09,2.6344e+08
8,4.3303e+10,3.2053e+10,1.9673e+09,2.6419e+08
9,4.3296e+10,3.2052e+10,1.9744e+09,2.6491e+08
10,4.3289e+10,3.2052e+10,1.9811e+09,2.6558e+08
15,4.326e+10,3.2049e+10,2.0103e+09,2.6856e+08
20,4.3235e+10,3.2046e+10,2.0348e+09,2.7108e+08
25,4.3214e+10,3.2044e+10,2.0563e+09,2.733e+08
30,4.3194e+10,3.2042e+10,2.0757e+09,2.7531e+08
35,4.3177e+10,3.204e+10,2.0935e+09,2.7716e+08
40,4.316e+10,3.2038e+10,2.1099e+09,2.7887e+08
45,4.3145e+10,3.2037e+10,2.1254e+09,2.8048e+08
50,4.313e+10,3.2035e+10,2.1401e+09,2.8201e+08
55,4.3116e+10,3.2034e+10,2.154e+09,2.8346e+08
60,4.3103e+10,3.2032e+10,2.1672e+09,2.8485e+08
65,4.309e+10,3.2031e+10,2.18e+09,2.8618e+08
70,4.3078e+10,3.203e+10,2.1922e+09,2.8745e+08
75,4.3066e+10,3.2028e+10,2.204e+09,2.8868e+08
80,4.3055e+10,3.2027e+10,2.2154e+09,2.8987e+08
85,4.3044e+10,3.2026e+10,2.2264e+09,2.9103e+08
90,4.3033e+10,3.2025e+10,2.2371e+09,2.9214e+08
95,4.3023e+10,3.2024e+10,2.2476e+09,2.9323e+08
100,4.3012e+10,3.2023e+10,2.2577e+09,2.943e+08
150,4.2922e+10,3.2013e+10,2.3477e+09,3.0372e+08
200,4.2847e+10,3.2005e+10,2.4234e+09,3.1164e+08
250,4.278e+10,3.1998e+10,2.4902e+09,3.1863e+08
300,4.272e+10,3.1992e+10,2.5504e+09,3.2494e+08
350,4.2664e+10,3.1986e+10,2.6059e+09,3.3075e+08
400,4.2612e+10,3.1981e+10,2.6578e+09,3.3618e+08
450,4.2563e+10,3.1976e+10,2.7071e+09,3.4131e+08
500,4.2516e+10,3.1971e+10,2.7542e+09,3.4621e+08
550,4.247e+10,3.1966e+10,2.7998e+09,3.5093e+08
600,4.2426e+10,3.1962e+10,2.8441e+09,3.5549e+08
650,4.2382e+10,3.1957e+10,2.8877e+09,3.5995e+08
700,4.2339e+10,3.1953e+10,2.9307e+09,3.6431e+08
750,4.2297e+10,3.1949e+10,2.9734e+09,3.6861e+08
800,4.2254e+10,3.1944e+10,3.0158e+09,3.7288e+08
850,4.2212e+10,3.194e+10,3.058e+09,3.7709e+08
900,4.217e+10,3.1936e+10,3.1001e+09,3.8128e+08
950,4.2128e+10,3.1932e+10,3.1421e+09,3.8543e+08
1000,4.2086e+10,3.1928e+10,3.184e+09,3.8956e+08
1500,4.1675e+10,3.1887e+10,3.5947e+09,4.2978e+08
2000,4.1288e+10,3.1848e+10,3.9822e+09,4.6876e+08
2500,4.0932e+10,3.1811e+10,4.3383e+09,5.0652e+08
3000,4.0608e+10,3.1774e+10,4.6621e+09,5.4302e+08
3500,4.0315e+10,3.1739e+10,4.9548e+09,5.7818e+08
4000,4.0051e+10,3.1705e+10,5.2192e+09,6.1188e+08
4500,3.9812e+10,3.1673e+10,5.4579e+09,6.4403e+08
5000,3.9597e+10,3.1643e+10,5.673e+09,6.7454e+08
5500,3.9403e+10,3.1614e+10,5.8672e+09,7.0342e+08
6000,3.9228e+10,3.1587e+10,6.0421e+09,7.3058e+08
6500,3.907e+10,3.1561e+10,6.2001e+09,7.5612e+08
7000,3.8928e+10,3.1537e+10,6.3423e+09,7.7995e+08
7500,3.8799e+10,3.1515e+10,6.4708e+09,8.0221e+08
8000,3.8684e+10,3.1494e+10,6.5865e+09,8.2285e+08
8500,3.8579e+10,3.1475e+10,6.6909e+09,8.4201e+08
9000,3.8485e+10,3.1457e+10,6.785e+09,8.5969e+08
9500,3.84e+10,3.1441e+10,6.8697e+09,8.7598e+08
10000,3.8324e+10,3.1426e+10,6.9456e+09,8.9088e+08
10000,3.8324e+10,3.1426e+10,6.9456e+09,8.9088e+08
11000,3.8195e+10,3.14e+10,7.0753e+09,9.1699e+08
12000,3.809e+10,3.1378e+10,7.1803e+09,9.3879e+08
13000,3.8005e+10,3.136e+10,7.2656e+09,9.5693e+08
14000,3.7936e+10,3.1345e+10,7.3343e+09,9.7185e+08
15000,3.788e+10,3.1333e+10,7.3906e+09,9.8425e+08
16000,3.7834e+10,3.1323e+10,7.4356e+09,9.9431e+08
17000,3.7798e+10,3.1315e+10,7.4724e+09,1.0026e+09
18000,3.7768e+10,3.1308e+10,7.5018e+09,1.0093e+09
19000,3.7744e+10,3.1302e+10,7.5257e+09,1.0148e+09
20000,3.7725e+10,3.1298e+10,7.5449e+09,1.0192e+09
