0,1.6701e+11,3.7483e+10,0,0
1,1.4977e+11,3.6591e+10,1.7244e+10,8.9203e+08
2,1.4976e+11,3.6591e+10,1.7254e+10,8.9236e+08
3,1.4974e+11,3.659e+10,1.7268e+10,8.9278e+08
4,1.4973e+11,3.659e+10,1.7284e+10,8.9327e+08
5,1.4971e+11,3.6589e+10,1.7301e+10,8.9379e+08
6,1.4969e+11,3.6589e+10,1.7318e+10,8.9432e+08
7,1.4968e+11,3.6588e+10,1.7334e+10,8.9486e+08
8,1.4966e+11,3.6588e+10,1.7351e+10,8.9539e+08
9,1.4965e+11,3.6587e+10,1.7367e+10,8.9591e+08
10,1.4963e+11,3.6587e+10,1.7382e+10,8.9642e+08
15,1.4956e+11,3.6584e+10,1.7453e+10,8.9885e+08
20,1.495e+11,3.6582e+10,1.7517e+10,9.0108e+08
25,1.4944e+11,3.658e+10,1.7575e+10,9.0316e+08
30,1.4938e+11,3.6578e+10,1.7628e+10,9.051e+08
35,1.4933e+11,3.6576e+10,1.7678e+10,9.0694e+08
40,1.4929e+11,3.6574e+10,1.7724e+10,9.0869e+08
45,1.4924e+11,3.6573e+10,1.7769e+10,9.1035e+08
50,1.492e+11,3.6571e+10,1.7811e+10,9.1195e+08
55,1.4916e+11,3.6569e+10,1.7851e+10,9.1348e+08
60,1.4912e+11,3.6568e+10,1.789e+10,9.1497e+08
65,1.4909e+11,3.6567e+10,1.7927e+10,9.164e+08
70,1.4905e+11,3.6565e+10,1.7963e+10,9.1778e+08
75,1.4901e+11,3.6564e+10,1.7998e+10,9.1913e+08
80,1.4898e+11,3.6563e+10,1.8032e+10,9.2044e+08
85,1.4895e+11,3.6561e+10,1.8065e+10,9.2171e+08
90,1.4892e+11,3.656e+10,1.8097e+10,9.2295e+08
95,1.4888e+11,3.6559e+10,1.8128e+10,9.2416e+08
100,1.4885e+11,3.6558e+10,1.8158e+10,9.2534e+08
150,1.4858e+11,3.6547e+10,1.8428e+10,9.3595e+08
200,1.4836e+11,3.6538e+10,1.8656e+10,9.4499e+08
250,1.4816e+11,3.653e+10,1.8857e+10,9.5298e+08
300,1.4797e+11,3.6523e+10,1.9039e+10,9.6024e+08
350,1.4781e+11,3.6516e+10,1.9206e+10,9.6692e+08
400,1.4765e+11,3.651e+10,1.9362e+10,9.7313e+08
450,1.475e+11,3.6504e+10,1.9508e+10,9.7898e+08
500,1.4737e+11,3.6498e+10,1.9646e+10,9.8452e+08
550,1.4723e+11,3.6493e+10,1.9778e+10,9.898e+08
600,1.4711e+11,3.6488e+10,1.9904e+10,9.9484e+08
650,1.4699e+11,3.6483e+10,2.0024e+10,9.9968e+08
700,1.4687e+11,3.6479e+10,2.014e+10,1.0043e+09
750,1.4676e+11,3.6474e+10,2.0252e+10,1.0088e+09
800,1.4665e+11,3.647e+10,2.036e+10,1.0131e+09
850,1.4655e+11,3.6466e+10,2.0465e+10,1.0173e+09
900,1.4645e+11,3.6462e+10,2.0567e+10,1.0214e+09
950,1.4635e+11,3.6458e+10,2.0666e+10,1.0254e+09
1000,1.4625e+11,3.6454e+10,2.0762e+10,1.0293e+09
1500,1.4539e+11,3.6419e+10,2.1618e+10,1.0636e+09
2000,1.4467e+11,3.639e+10,2.2338e+10,1.0926e+09
2500,1.4404e+11,3.6365e+10,2.2974e+10,1.1182e+09
3000,1.4346e+11,3.6342e+10,2.3548e+10,1.1412e+09
3500,1.4293e+11,3.632e+10,2.4078e+10,1.1625e+09
4000,1.4244e+11,3.6301e+10,2.4574e+10,1.1824e+09
4500,1.4197e+11,3.6282e+10,2.5046e+10,1.2013e+09
5000,1.4151e+11,3.6264e+10,2.5499e+10,1.2193e+09
5500,1.4107e+11,3.6246e+10,2.5938e+10,1.2367e+09
6000,1.4065e+11,3.6229e+10,2.6367e+10,1.2536e+09
6500,1.4022e+11,3.6213e+10,2.679e+10,1.2701e+09
7000,1.398e+11,3.6197e+10,2.7208e+10,1.2864e+09
7500,1.3939e+11,3.6181e+10,2.7625e+10,1.3025e+09
8000,1.3897e+11,3.6165e+10,2.8038e+10,1.3183e+09
8500,1.3856e+11,3.6149e+10,2.8451e+10,1.3341e+09
9000,1.3815e+11,3.6133e+10,2.8863e+10,1.3498e+09
9500,1.3774e+11,3.6118e+10,2.9274e+10,1.3654e+09
10000,1.3733e+11,3.6102e+10,2.9683e+10,1.3808e+09
10000,1.3733e+11,3.6102e+10,2.9683e+10,1.3808e+09
11000,1.3651e+11,3.6071e+10,3.0499e+10,1.4116e+09
12000,1.357e+11,3.6041e+10,3.1309e+10,1.442e+09
13000,1.349e+11,3.6011e+10,3.2112e+10,1.4722e+09
14000,1.3411e+11,3.5981e+10,3.2907e+10,1.5022e+09
15000,1.3332e+11,3.5951e+10,3.3692e+10,1.532e+09
16000,1.3255e+11,3.5921e+10,3.4466e+10,1.5617e+09
17000,1.3178e+11,3.5892e+10,3.5228e+10,1.5911e+09
18000,1.3103e+11,3.5863e+10,3.5978e+10,1.6203e+09
19000,1.303e+11,3.5834e+10,3.6713e+10,1.6493e+09
20000,1.2958e+11,3.5805e+10,3.7436e+10,1.6781e+09
